ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,COUNTY,CITY,STATUS1,STATUS2,STATUS3,BLOCK,LOT,STATUS3 BLOCK,Unnamed: 0
11201,436,ALBEE,SQ,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,146.0,48.0,,
11201,131,AMITY,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,291.0,45.0,,
11201,138,AMITY,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,296.0,19.0,,
11201,141,AMITY,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,291.0,40.0,,
11201,145,AMITY,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,291.0,38.0,,
11201,147,AMITY,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,291.0,37.0,,
11201,153,AMITY,ST,,,,61,BROOKLYN,MULTIPLE DWELLING B,ROOMING HOUSE,,291.0,34.0,,
11201,155,AMITY,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,291.0,33.0,,
11201,174,AMITY,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,297.0,15.0,,
11201,176,AMITY,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,297.0,16.0,,
11201,177,AMITY,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,292.0,49.0,,
11201,181,AMITY,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,292.0,47.0,,
11201,184,AMITY,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,297.0,19.0,,
11201,186,AMITY,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,297.0,19.0,,
11201,188,AMITY,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,297.0,19.0,,
11201,122,ASHLAND,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,2061.0,40.0,,
11201,85,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,274.0,16.0,,
11201,88,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,284.0,13.0,,
11201,90,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,284.0,15.0,,
11201,93,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,274.0,13.0,,
11201,94,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,284.0,17.0,,
11201,95,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,284.0,17.0,,
11201,96,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,284.0,17.0,,
11201,97,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,284.0,17.0,,
11201,98,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,284.0,17.0,,
11201,99,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,284.0,17.0,,
11201,100,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,284.0,17.0,,
11201,101,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,284.0,17.0,,
11201,102,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,284.0,17.0,,
11201,103,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,284.0,17.0,,
11201,104,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,284.0,17.0,,
11201,105,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,284.0,17.0,,
11201,106,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,284.0,17.0,,
11201,99,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,274.0,11.0,,
11201,120,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,285.0,10.0,,
11201,121,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,285.0,10.0,,
11201,122,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,285.0,10.0,,
11201,148,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,285.0,23.0,,
11201,154,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,285.0,26.0,,
11201,164,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,286.0,8.0,,
11201,165,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,286.0,8.0,,
11201,166,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,286.0,8.0,,
11201,167,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,286.0,8.0,,
11201,168,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,286.0,8.0,,
11201,182,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,286.0,7505.0,,
11201,183,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,286.0,7505.0,,
11201,184,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,286.0,7505.0,,
11201,185,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,286.0,7505.0,,
11201,186,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,286.0,7505.0,,
11201,187,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,286.0,7505.0,,
11201,188,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,286.0,7505.0,,
11201,189,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,286.0,7505.0,,
11201,190,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,286.0,7505.0,,
11201,191,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,286.0,7505.0,,
11201,192,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,286.0,7505.0,,
11201,193,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,286.0,7505.0,,
11201,194,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,286.0,7505.0,,
11201,195,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,286.0,7505.0,,
11201,196,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,286.0,7505.0,,
11201,197,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,286.0,7505.0,,
11201,198,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,286.0,7505.0,,
11201,199,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,286.0,7505.0,,
11201,200,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,286.0,7505.0,,
11201,189,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,276.0,7.0,,
11201,190,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,276.0,7.0,,
11201,191,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,276.0,7.0,,
11201,224,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,278.0,26.0,,
11201,284,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,181.0,22.0,,
11201,288,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,181.0,24.0,,
11201,302,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,182.0,6.0,,
11201,304,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,182.0,7.0,,
11201,305,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,182.0,7.0,,
11201,306,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,182.0,7.0,,
11201,307,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,176.0,49.0,,
11201,325,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,176.0,41.0,,
11201,326,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,176.0,41.0,,
11201,327,ATLANTIC,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,176.0,41.0,,
11201,96,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,309.0,13.0,,
11201,98,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,309.0,14.0,,
11201,108,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,309.0,19.0,,
11201,110,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,309.0,20.0,,
11201,129,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,305.0,7501.0,,
11201,130,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,305.0,7501.0,,
11201,131,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,305.0,7501.0,,
11201,132,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,305.0,7501.0,,
11201,133,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,305.0,7501.0,,
11201,134,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,305.0,7501.0,,
11201,135,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,305.0,7501.0,,
11201,134,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,310.0,3.0,,
11201,135,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,310.0,3.0,,
11201,136,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,310.0,3.0,,
11201,137,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,310.0,3.0,,
11201,138,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,310.0,3.0,,
11201,151,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,305.0,34.0,,
11201,203,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,306.0,29.0,,
11201,311,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,396.0,53.0,,
11201,319,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,396.0,51.0,,
11201,362,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,403.0,23.0,,
11201,366,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING B,GARDEN COMPLEX,,403.0,26.0,,
11201,368,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING B,,,403.0,28.0,,
11201,370,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,403.0,29.0,,
11201,375,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,397.0,7505.0,,
11201,377,BALTIC,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,397.0,7504.0,,
11201,57,BERGEN,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,193.0,35.0,,
11201,58,BERGEN,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,193.0,35.0,,
11201,59,BERGEN,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,193.0,35.0,,
11201,65,BERGEN,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,193.0,31.0,,
11201,66,BERGEN,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,193.0,31.0,,
11201,67,BERGEN,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,193.0,31.0,,
11201,95,BERGEN,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,194.0,61.0,,
11201,97,BERGEN,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,194.0,60.0,,
11201,105,BERGEN,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,194.0,56.0,,
11201,1,BOERUM,PL,342.0,FULTON,ST,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),153.0,3.0,,
11201,2,BOERUM,PL,342.0,FULTON,ST,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),153.0,3.0,,
11201,3,BOERUM,PL,342.0,FULTON,ST,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),153.0,3.0,,
11201,4,BOERUM,PL,342.0,FULTON,ST,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),153.0,3.0,,
11201,5,BOERUM,PL,342.0,FULTON,ST,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),153.0,3.0,,
11201,6,BOERUM,PL,342.0,FULTON,ST,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),153.0,3.0,,
11201,7,BOERUM,PL,342.0,FULTON,ST,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),153.0,3.0,,
11201,8,BOERUM,PL,342.0,FULTON,ST,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),153.0,3.0,,
11201,9,BOERUM,PL,342.0,FULTON,ST,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),153.0,3.0,,
11201,10,BOERUM,PL,342.0,FULTON,ST,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),153.0,3.0,,
11201,11,BOERUM,PL,342.0,FULTON,ST,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),153.0,3.0,,
11201,12,BOERUM,PL,342.0,FULTON,ST,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),153.0,3.0,,
11201,13,BOERUM,PL,342.0,FULTON,ST,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),153.0,3.0,,
11201,14,BOERUM,PL,342.0,FULTON,ST,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),153.0,3.0,,
11201,15,BOERUM,PL,342.0,FULTON,ST,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),153.0,3.0,,
11201,16,BOERUM,PL,342.0,FULTON,ST,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),153.0,3.0,,
11201,17,BOERUM,PL,342.0,FULTON,ST,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),153.0,3.0,,
11201,105,BOERUM,PL,,,,61,BROOKLYN,MULTIPLE DWELLING B,,,187.0,5.0,,
11201,107,BOERUM,PL,,,,61,BROOKLYN,MULTIPLE DWELLING B,,,187.0,4.0,,
11201,33,BOND,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,166.0,7502.0,,
11201,388,BRIDGE,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,152.0,7501.0,,
11201,15,BRIDGE PARK,DR,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,245.0,25.0,,
11201,22,CHAPEL,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,119.0,55.0,,
11201,12,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,234.0,43.0,,
11201,13,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,234.0,43.0,,
11201,14,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,234.0,43.0,,
11201,32,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,235.0,42.0,,
11201,33,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,235.0,42.0,,
11201,34,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,235.0,42.0,,
11201,35,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,235.0,42.0,,
11201,36,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,235.0,42.0,,
11201,37,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,235.0,42.0,,
11201,38,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,235.0,42.0,,
11201,39,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,235.0,42.0,,
11201,40,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,235.0,42.0,,
11201,35,CLARK,ST,116 TO 122,HICKS,ST,61,BROOKLYN,MULTIPLE DWELLING A,EVICT COOP/CONDO,,230.0,17.0,,
11201,50,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,236.0,101.0,,
11201,52,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,236.0,103.0,,
11201,53,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,236.0,103.0,,
11201,54,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,236.0,103.0,,
11201,55,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,236.0,103.0,,
11201,56,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,236.0,103.0,,
11201,57,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,236.0,103.0,,
11201,58,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,236.0,103.0,,
11201,60,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,236.0,107.0,,
11201,62,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,236.0,108.0,,
11201,64,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,236.0,109.0,,
11201,66,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,236.0,110.0,,
11201,70,CLARK,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,236.0,112.0,,
11201,40,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,238.0,65.0,,
11201,67,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,250.0,7501.0,,
11201,68,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,250.0,7501.0,,
11201,69,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,250.0,7501.0,,
11201,70,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,250.0,7501.0,,
11201,71,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,250.0,7501.0,,
11201,72,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,250.0,7501.0,,
11201,73,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,250.0,7501.0,,
11201,74,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,250.0,7501.0,,
11201,75,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,250.0,7501.0,,
11201,76,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,250.0,7501.0,,
11201,77,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,250.0,7501.0,,
11201,78,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,250.0,7501.0,,
11201,79,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,250.0,7501.0,,
11201,80,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,250.0,7501.0,,
11201,81,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,250.0,7501.0,,
11201,82,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,250.0,7501.0,,
11201,83,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,250.0,7501.0,,
11201,84,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,250.0,7501.0,,
11201,85,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,250.0,7501.0,,
11201,156,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,267.0,31.0,,
11201,169,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,276.0,23.0,,
11201,172,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,267.0,39.0,,
11201,173,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,276.0,21.0,,
11201,186,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,275.0,1.0,,
11201,187,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,275.0,1.0,,
11201,188,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,275.0,1.0,,
11201,189,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,275.0,1.0,,
11201,190,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,275.0,1.0,,
11201,191,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,275.0,1.0,,
11201,192,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,275.0,1.0,,
11201,193,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,275.0,1.0,,
11201,194,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,275.0,1.0,,
11201,195,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,275.0,1.0,,
11201,196,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,275.0,1.0,,
11201,197,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,275.0,1.0,,
11201,198,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,275.0,1.0,,
11201,199,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,275.0,1.0,,
11201,200,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,275.0,1.0,,
11201,201,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,275.0,1.0,,
11201,202,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,275.0,1.0,,
11201,203,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,292.0,7.0,,
11201,211,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,292.0,2.0,,
11201,212,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,285.0,29.0,,
11201,265,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,307.0,6.0,,
11201,286,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,306.0,24.0,,
11201,288,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,306.0,25.0,,
11201,290,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,306.0,26.0,,
11201,302,CLINTON,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,311.0,27.0,,
11201,8,COLUMBIA,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,258.0,17.0,,
11201,9,COLUMBIA,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,258.0,17.0,,
11201,10,COLUMBIA,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,258.0,17.0,,
11201,11,COLUMBIA,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,258.0,17.0,,
11201,12,COLUMBIA,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,258.0,17.0,,
11201,19,COLUMBIA,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,259.0,19.0,,
11201,20,COLUMBIA,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,258.0,17.0,,
11201,28,COLUMBIA,PL,34,JORALEMON,ST,61,BROOKLYN,MULTIPLE DWELLING A,,,258.0,17.0,,
11201,29,COLUMBIA,PL,34,JORALEMON,ST,61,BROOKLYN,MULTIPLE DWELLING A,,,258.0,17.0,,
11201,30,COLUMBIA,PL,34,JORALEMON,ST,61,BROOKLYN,MULTIPLE DWELLING A,,,258.0,17.0,,
11201,31,COLUMBIA,PL,34,JORALEMON,ST,61,BROOKLYN,MULTIPLE DWELLING A,,,258.0,17.0,,
11201,32,COLUMBIA,PL,34,JORALEMON,ST,61,BROOKLYN,MULTIPLE DWELLING A,,,258.0,17.0,,
11201,33,COLUMBIA,PL,34,JORALEMON,ST,61,BROOKLYN,MULTIPLE DWELLING A,,,258.0,17.0,,
11201,34,COLUMBIA,PL,34,JORALEMON,ST,61,BROOKLYN,MULTIPLE DWELLING A,,,258.0,17.0,,
11201,38,COLUMBIA,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,258.0,46.0,,
11201,40,COLUMBIA,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,258.0,47.0,,
11201,42,COLUMBIA,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,258.0,48.0,,
11201,43,COLUMBIA,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,259.0,8.0,,
11201,44,COLUMBIA,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,258.0,48.0,,
11201,115,COLUMBIA,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,309.0,1.0,,
11201,141,COLUMBIA,HTS,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,234.0,37.0,,
11201,147,COLUMBIA,HTS,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,234.0,35.0,,
11201,150,COLUMBIA,HTS,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,208.0,203.0,,
11201,151,COLUMBIA,HTS,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,234.0,33.0,,
11201,167,COLUMBIA,HTS,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,234.0,24.0,,
